,Unnamed: 0,name,brand_id,fs_id,address,address2,city,state,country,zip,phone,website,guide,id,lat,lng,created_at,updated_at,distance_km
13,13,Domino's,513fbc1283aa2dc80c000003,,8141 MESA DR # C,,Austin,TX,US,78759,15126513516.0,http://www.dominos.com,"<div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Pizza Crust</b></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">When it comes to pizza crust, the thinner the better. On average, thin crust pizza at Domino's has 20% fewer calories than hand tossed. Pass on the even thicker pan crust.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Toppings</b><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Pile on those vegetables! Veggies on pizza is a great way to fill up without filling out. If adding protein, stick to the leaner options like chicken or ham and skip the fatty beef, pepperoni, sausage, and steak.</div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Sides</b><br/></div><div style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Pair your pizza with a side salad instead of breadsticks or chicken wings, You'll save calories and add another dose of veggies to your meal.</div>",797667,30.37228965759277,-97.75684356689452,2017-06-26T21:54:41.000Z,2017-08-20T14:18:09.000Z,2.3560702754404463
14,14,Einstein Bros. Bagels,513fbc1283aa2dc80c00003e,,3022 W ANDERSON LN,,Austin,TX,US,78757,15123749666.0,http://www.einsteinbros.com/#/home/,,1865824,30.360599517822266,-97.73978424072266,2017-07-12T17:55:19.000Z,2017-08-20T14:06:28.000Z,2.783689766555313
15,15,Gatti's Pizza,513fbc1283aa2dc80c0003ee,,2931 W ANDERSON LN,,Austin,TX,US,78757,15125838090.0,http://gattispizza.com,,788326,30.360107421875,-97.73907470703124,2017-06-26T21:53:28.000Z,2017-08-20T14:06:19.000Z,2.8334848991100263
16,16,Luby's,521b95434a56d006cae296f9,,8176 N MOPAC EXPY,,Austin,TX,US,78759,15123466040.0,http://www.lubys.com,,2066528,30.36806678771973,-97.74322509765624,2017-07-14T18:48:59.000Z,2017-08-20T14:09:14.000Z,2.8561117880113507
17,17,Jimmy John's,513fbc1283aa2dc80c000054,,2937 W ANDERSON LN,,Austin,TX,US,78757,15124659700.0,http://www.jimmyjohns.com/,"<p><b>Slim Subs</b></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Skip the high calorie Giant Club Sandwiches and go for a Plain Slim instead. Your best bets are the Slim Roast Beef and Slim Turkey Breast which clock in with less than 500 calories each. Ask them to add lettuce and tomato to add an (almost) calorie free crunch. Plain Slims too plain? Try the Big John or Turkey Tom subs for only about 50-100 calories more.</span><br/></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>The Unwich</b></span></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Cut even more calories (and carbs!) by ordering your sub as an Unwich. They'll swap the bread for a lettuce wrap, saving you 280 calories.</span><br/></span></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><b>Smart Side</b></span></span></p><p><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);""><span style=""color: rgb(34, 34, 34);background-color: rgb(255, 255, 255);"">Gotta have chips with that sandwich? A bag of Thinny Jimmy Chips will only add 130 calories to your meal.</span><br/></span></span></p>",841525,30.35990905761719,-97.73857879638672,2017-06-26T21:59:37.000Z,2017-08-20T14:06:28.000Z,2.8735090880657457
18,18,Starbucks,513fbc1283aa2dc80c00001f,,2900 W ANDERSON LN,,Austin,TX,US,78757,15124671548.0,http://www.starbucks.com,"<p><b id=""docs-internal-guid-825ed8d2-82fe-2196-a809-a535cba9006f""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">Caffeine is a morning necessity for millions worldwide. If you’re not a fan of drinking your coffee black or espresso straight, try these suggestions to skim calories, fat, and sugar from your beverage of choice.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Make your latte “skinny”</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Lose the whip and substitute nonfat milk  in your latte to cut fat and calories. Lose the sugary syrups and pump up the flavor with the sugar-free versions instead. </span><span style=""color: #000000;background-color: transparent;""><br class=""kix-line-break""/></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Downsize</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you can't resist that Caramel Macchiato or Vanilla Latte, stick to a modest Tall or Short size to indulge for fewer calories.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Snack smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">For a healthy breakfast on-the-go, try the Whole-Grain Oatmeal, Reduced-Fat Turkey Bacon Breakfast Sandwich, or the Spinach &amp; Feta Breakfast Wrap. Looking for a snack? Satisfy your sweet tooth with seasonal fruit or a Greek yogurt parfait.  If you need something a bit more substantial to battle the afternoon hunger, try the Protein Bistro Box.</span></p>",788306,30.35955047607422,-97.7377700805664,2017-06-26T21:53:28.000Z,2017-08-20T14:06:03.000Z,2.9386885991744363
19,19,Whataburger,513fbc1283aa2dc80c00002f,,"2801 West Anderson Lane, Austin",,Austin,Texas,US,78757,15124584451.0,http://www.whataburger.com,,841442,30.358684539794922,-97.737060546875,2017-06-26T21:59:37.000Z,2018-01-27T00:07:05.000Z,2.9836707721811253
20,20,Teriyaki Madness,581ca6d5c27dc5b85559c0fe,,7301 Burnet Rd,,Austin,TX,US,78757,15123000386.0,,,2063754,30.34869384765625,-97.73505401611328,2017-07-14T18:48:39.000Z,2018-01-27T00:06:55.000Z,3.1534307882253128
21,21,Chipotle,513fbc1283aa2dc80c000002,,"2700 West Anderson Lane #204, Austin",,Austin,Texas,US,78757,15126870014.0,http://www.chipotle.com,"<p><b>Toss the tortilla</b></p><p>Skip the 320-calorie flour tortilla in that Burrito and opt for a Burrito Bowl instead. You'll save another 200 calories if you lose the rice and swap the Bowl for a Salad. Or strike a balance: ask for a  Bowl with half lettuce and half rice.</p><p><b>Steak is supreme</b></p><p>It may come as a surprise, but the 150-calorie Steak has fewer calories and less saturated fat than any other meat option at Chipotle. Second best? The 180-calorie Chicken. Or skip the meat altogether and go for the 150-calorie tofu Sofritas instead (but be aware: you'll get 1/3 the protein of the meat options). </p><p><b>Toppings</b></p><p>If you're getting rice, make it brown. Load up on fiber-rich fajita vegetables, beans, and fresh tomato salsa. Go easy on the higher calorie toppings like cheese, sour cream, and guacamole, which add 100-230 calories a pop.</p><p><br/></p>",841608,30.358482360839844,-97.73479461669922,2017-06-26T21:59:38.000Z,2018-01-27T00:07:58.000Z,3.192592011873252
22,22,Jersey Mike's Subs,521b95434a56d006cae296b3,,"2700 West Anderson Lane #211, Austin",,Austin,Texas,US,78757,15124199535.0,http://jerseymikes.com,,1243502,30.358577728271484,-97.7346420288086,2017-07-05T18:53:46.000Z,2018-01-27T00:07:57.000Z,3.208946551867009
23,23,Which Wich,513fbc1283aa2dc80c000089,,2525 W ANDERSON LN BLDG 3-270,,Austin,TX,US,78757,15122063158.0,http://www.whichwich.com/,,840034,30.3574161529541,-97.73375701904295,2017-06-26T21:59:27.000Z,2017-08-20T14:05:34.000Z,3.2714370120705967
24,24,McAlister's Deli,513fbc1283aa2dc80c00014f,,"2525 West Anderson Lane #130, Austin",,Austin,Texas,US,78757,15124523400.0,http://www.mcalistersdeli.com/,,787529,30.35479736328125,-97.7330551147461,2017-06-26T21:53:22.000Z,2018-01-27T00:07:57.000Z,3.3098325498569845
25,25,Saladworks,521b95444a56d006cae29993,,2525 W Anderson Ln Ste 110,,Austin,TX,US,78757,15123230355.0,http://www.saladworks.com/,,2409909,30.354679107666016,-97.73302459716795,2018-01-27T00:06:56.000Z,2018-01-27T00:06:56.000Z,3.312078788655372
26,26,Sonic,513fbc1283aa2dc80c000010,,"7708 N. Burnet Road, Austin",,Austin,Texas,US,78757,15124519266.0,http://www.sonicdrivein.com/,"<p><b id=""docs-internal-guid-c36d44f9-83b3-d5e2-4f6e-751171092864""></b></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b></b></span></p><p style=""color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);""><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b><b>Think small</b></b></span><br/></p><p dir=""ltr"" style=""color: rgb(85, 85, 85);background-color: rgb(255, 255, 255);""><span style=""color: rgb(0, 0, 0);background-color: transparent;"">When it comes to burgers, smaller is better. At Sonic, that means a Jr. Burger or Jr. Deluxe Cheeseburger. Got a hankering for a hot dog? S</span><span style=""color: rgb(0, 0, 0);"">kip the footlong and stick with a regular New York, All-American, or Chicago Dog.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go wacky</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Keep a lid on calories by ordering a Wacky Pack kid's meal. Pair Chicken Strips, a Jr. Burger, Corn Dog, or Hot Dog with Apple Slices and 1% Milk, Orange Juice, or Apple Juice for a 500-calorie meal. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Trim chicken</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">With around 450 calories each, the Classic Grilled Chicken Sandwich and Grilled Chicken Wrap are great choices.</span></p>",797248,30.35382843017578,-97.73279571533205,2017-06-26T21:54:37.000Z,2018-01-27T00:07:59.000Z,3.3307048466010816
27,27,Panda Express,513fbc1283aa2dc80c00002e,,7718 Burnet Rd,,Austin,TX,US,78757,15123719899.0,http://www.pandaexpress.com/,"<p><b id=""docs-internal-guid-8f51d79d-67cd-c03c-4f49-368d061466e2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Better bowl</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Pick a perfectly portioned Panda Bowl and pair 1 entree with 1 side. Skip the Entree Plates which come with </span><span style=""color: #000000;background-color: transparent;""><i>2</i></span><span style=""color: #000000;background-color: transparent;""> or </span><span style=""color: #000000;background-color: transparent;""><i>3</i></span><span style=""color: #000000;background-color: transparent;""> entrees </span><span style=""color: #000000;background-color: transparent;""><i>plus</i></span><span style=""color: #000000;background-color: transparent;""> a side. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Wok smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Look for items marked Wok Smart on the menu and you are guaranteed an entree with 300 calories or less. The lowest of the low? The 150-calorie Broccoli Beef or the 170-calorie Mushroom Chicken</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Slim side</b></span></p><p><span style=""color: #000000;background-color: transparent;"">Skip the 400 calorie Steamed Rice and the 500 calorie Fried Rice or Chow Mein. Go for the fresh Mixed Vegetables for only 80 calories.</span></p>",959971,30.3541202545166,-97.73258209228516,2017-07-05T17:33:52.000Z,2018-01-27T00:06:55.000Z,3.3520298565322304
28,28,Panda Express,513fbc1283aa2dc80c00002e,,"7718 Burnet Road, Austin",,Austin,Texas,US,78703,15123719899.0,http://www.pandaexpress.com/,"<p><b id=""docs-internal-guid-8f51d79d-67cd-c03c-4f49-368d061466e2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Better bowl</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Pick a perfectly portioned Panda Bowl and pair 1 entree with 1 side. Skip the Entree Plates which come with </span><span style=""color: #000000;background-color: transparent;""><i>2</i></span><span style=""color: #000000;background-color: transparent;""> or </span><span style=""color: #000000;background-color: transparent;""><i>3</i></span><span style=""color: #000000;background-color: transparent;""> entrees </span><span style=""color: #000000;background-color: transparent;""><i>plus</i></span><span style=""color: #000000;background-color: transparent;""> a side. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Wok smart</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Look for items marked Wok Smart on the menu and you are guaranteed an entree with 300 calories or less. The lowest of the low? The 150-calorie Broccoli Beef or the 170-calorie Mushroom Chicken</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><b>Slim side</b></span></p><p><span style=""color: #000000;background-color: transparent;"">Skip the 400 calorie Steamed Rice and the 500 calorie Fried Rice or Chow Mein. Go for the fresh Mixed Vegetables for only 80 calories.</span></p>",2409927,30.35406875610352,-97.73253631591795,2018-01-27T00:06:59.000Z,2018-01-27T00:06:59.000Z,3.3562502648177754
29,29,Schlotzsky's,513fbc1283aa2dc80c00013a,,"2545 West Anderson Lane, Austin",,Austin,Texas,US,78757,15124190031.0,http://www.schlotzskys.com,,841268,30.35634422302246,-97.73234558105469,2017-06-26T21:59:35.000Z,2018-01-27T00:07:57.000Z,3.3911883149975814
30,30,Subway,513fbc1283aa2dc80c000005,,7711 BURNET RD,,Austin,TX,US,78757,15124533312.0,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",797967,30.35400009155273,-97.73200225830078,2017-06-26T21:54:44.000Z,2017-08-20T14:08:38.000Z,3.407262416879273
31,31,Taco Bell,513fbc1283aa2dc80c000020,,"7793 Burnet Road, Austin",,Austin,Texas,US,78757,15123749575.0,https://www.tacobell.com/,"<p><b id=""docs-internal-guid-6dd52ca7-83cf-be83-281f-7497966debf3""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Taco Bell allows for customization on most of their menu items so try these suggestions to make your next taco tastier and healthier.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Fresco Menu</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Taco Bell offers 7 signature Fresco items that are big on flavor and are only 350 calories (or less!) and under 10 grams of fat. You can also order most items Fresco Style which can reduce the fat in your meal by up to 25%.</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>More Veggies</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Add tomatoes, onions, peppers, lettuce, or salsa to your meal to boost veggie content. Taco Bell also has a wide selection of vegetarian selections to try. </span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Up the flavor without the calories</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Instead of sour cream, cheese, or a creamy sauce, pour on one or more packets of Border Sauce to up the flavor without the guilt. Each packet is 0 calories and there are 4 varieties to try!</span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Choose Small Drinks</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Keep sugary drinks, like soda, small. Save the larger cups for water or unsweetened tea.</span></p>",797201,30.354534149169922,-97.7314224243164,2017-06-26T21:54:36.000Z,2018-01-27T00:07:59.000Z,3.4649076906969345
32,32,Thundercloud Subs,513fbc1283aa2dc80c000b53,,"7930 Burnet Road #11, Austin",,Austin,Texas,US,78757,15124510027.0,http://thundercloud.com/,,797281,30.357681274414066,-97.73094940185548,2017-06-26T21:54:37.000Z,2018-01-27T00:07:58.000Z,3.5422816032439814
33,33,McDonald's,513fbc1283aa2dc80c000053,,7950 Burnet Rd,,Austin,TX,US,78757,15124549394.0,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",796525,30.358118057250977,-97.73097229003906,2017-06-26T21:54:30.000Z,2018-01-27T00:06:57.000Z,3.5472622856750005
34,34,McDonald's,513fbc1283aa2dc80c000053,,"7950 Burnet Road, Austin",,Austin,Texas,US,78758,15124549394.0,http://www.mcdonalds.com,"<p><b id=""docs-internal-guid-c36d44f9-7dea-ff30-8f5a-456a59f6fca8""></b></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Choose Chicken</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">Lean, grilled chicken is the way to go at McDonald’s. Try it on a veggie-packed salad with a side of low fat dressing or opt for a grilled chicken sandwich or McWrap (hold the sauce) and pump up the produce with a side of Apple Slices or salad.</span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Stick with Smaller</b></span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;"">If it’s gotta be a burger, stick with a slim 250-calorie Hamburger or 300-calorie Cheeseburger.  Try getting one as part of a Happy Meal (yes, adults can eat these too!). With about 500 calories per meal, you’ll treat your inner child without growing your waistline.   </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""> </span></p><p dir=""ltr""><span style=""color: #222222;background-color: #ffffff;""><b>Breakfast</b></span></p><p><span style=""color: #222222;background-color: #ffffff;"">Start your day with an Egg White Delight McMuffin, Fruit ‘N Yogurt Parfait, or Fruit &amp; Maple Oatmeal. Each clocks in with less than 300 calories. Skip the Hash Browns and get a side of Apple Slices instead.</span></p>",2409943,30.358118057250977,-97.73097229003906,2018-01-27T00:07:02.000Z,2018-01-27T00:07:02.000Z,3.5472622856750005
35,35,Jack in the Box,513fbc1283aa2dc80c000012,,"7901 Burnet Road, Austin",,Austin,Texas,US,78757,15124541555.0,http://www.jackinthebox.com,"<p><b id=""docs-internal-guid-c36d44f9-8c9a-d569-25bc-a1492f4dbf1c""></b></p><p><span style=""color: #000000;background-color: transparent;""><b>Think Green</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Cut calories and boost veggies by ordering a salad topped with grilled chicken. Choose from the classic Grilled Chicken Salad, Chicken Club Salad, or Southwest Chicken Salad. Use only half the dressing to keep calories at 500 or less.</span></p><p><b style=""color: rgb(0, 0, 0);background-color: transparent;"">Keep it Small</b><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Skip the big burgers like the Buttery Jack and Jumbo Jack and try the 320-calorie Jr. Jack instead. Pair it with a Side Salad to punch up the produce.</span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Something Different</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Branch out beyond the typical burger or chicken sandwich and try the Chicken Fajita Pita. With only 340 calories, it’s a bargain!</span></p><p><span style=""color: rgb(0, 0, 0);background-color: transparent;""><b>Better Breakfast</b></span><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">If you’re looking for a lighter breakfast, try the 140-calorie Mini Pancakes (260 calories with syrup) or the 280-calorie Breakfast Jack. Hold the Hash Browns and pair your breakfast with the Apple Bites with Caramel Dip instead.</span></p>",795134,30.35639190673828,-97.73039245605469,2017-06-26T21:54:19.000Z,2018-01-27T00:07:59.000Z,3.5781707582318067
36,36,Papa John's,513fbc1283aa2dc80c00000e,50e629ffe4b0c617665db73b,6507 JESTER BLVD,,Austin,TX,US,78750,15123437272.0,http://www.papajohns.com/,"<p><b id=""docs-internal-guid-f6f29d9e-670b-15e9-023e-ee3700263fe2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Load up on veggies and keep it light on the meat</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Avoid fatty meats and go for veggie toppings instead. The more veggies the better, but if you want to include some meat on your next slice avoid high calories options like pepperoni and sausage and choose Canadian bacon or chicken instead.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Stay thin</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">A thinner crust means fewer calories per slice.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Light Cheese</i></span></p><p><span style=""color: #000000;background-color: transparent;"">Order your next pizza with light cheese - less calories but all the flavor!</span></p>",843391,30.36993408203125,-97.7997589111328,2017-06-26T21:59:50.000Z,2017-08-20T14:08:27.000Z,3.6113605194209337
37,37,Subway,513fbc1283aa2dc80c000005,4b030584f964a520f94b22e3,6507 JESTER BLVD STE 101,,Austin,TX,US,78750,15122310802.0,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",794727,30.37013435363769,-97.80016326904295,2017-06-26T21:54:16.000Z,2017-08-20T14:08:12.000Z,3.6560814953015934
38,38,Bill Miller Bar-B-Q,513fbc1283aa2dc80c00017b,,"7711, 8103 Burnet Road, Austin",,Austin,Texas,US,78757,15124583244.0,http://www.billmillerbbq.com,,798268,30.35956382751465,-97.7296905517578,2017-06-26T21:54:47.000Z,2018-06-30T18:28:55.000Z,3.6961829512871582
39,39,Thundercloud Subs,513fbc1283aa2dc80c000b53,,"5401 Burnet Road, Austin",,Austin,Texas,US,78756,15124679438.0,http://thundercloud.com/,,793795,30.328540802001953,-97.73953247070312,2017-06-26T21:54:08.000Z,2017-10-27T17:40:00.000Z,3.836902277241889
40,40,Thundercloud Subs,513fbc1283aa2dc80c000b53,4f614106e4b031e2892051de,5401 Burnet Rd,,Austin,TX,US,78756,,http://thundercloud.com/,,2387695,30.328540802001953,-97.73953247070312,2017-10-27T17:39:56.000Z,2018-11-20T17:48:00.000Z,3.836902277241889
41,41,Papa John's,513fbc1283aa2dc80c00000e,,"5343 Burnet Road, Austin",,Austin,Texas,US,78756,15124547272.0,http://www.papajohns.com/,"<p><b id=""docs-internal-guid-f6f29d9e-670b-15e9-023e-ee3700263fe2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Load up on veggies and keep it light on the meat</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">Avoid fatty meats and go for veggie toppings instead. The more veggies the better, but if you want to include some meat on your next slice avoid high calories options like pepperoni and sausage and choose Canadian bacon or chicken instead.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Stay thin</i></span></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;"">A thinner crust means fewer calories per slice.</span></p><p><br/></p><p dir=""ltr""><span style=""color: #000000;background-color: transparent;""><i>Light Cheese</i></span></p><p><span style=""color: #000000;background-color: transparent;"">Order your next pizza with light cheese - less calories but all the flavor!</span></p>",791865,30.32752799987793,-97.7397003173828,2017-06-26T21:53:53.000Z,2017-10-27T17:39:58.000Z,3.9071704092934496
42,42,Dickey's Barbecue Pit,513fbc1283aa2dc80c0001b5,,5350 BURNET RD,,Austin,TX,US,78756,15124676653.0,http://www.dickeys.com/default.aspx,,1876335,30.32689476013184,-97.73969268798828,2017-07-12T17:56:46.000Z,2017-08-20T14:07:08.000Z,3.9594067895153255
43,43,Subway,513fbc1283aa2dc80c000005,,2200 W 35TH ST BLDG 58,,Austin,TX,US,78703,15123717058.0,http://www.subway.com,"<p><b id=""docs-internal-guid-6dd52ca7-83bb-38fc-ff7e-f8009bd649c2""></b></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway is a great place for a protein rich meal on the go. If you follow some of these tips you will satisfy your sandwich craving with a big nutritional punch!</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Pile on the veggies</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Subway lets you add as many veggies as you want at no additional charge! This is a great way to add more nutrients to your sandwich.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Go light on the spreads</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose light mayo or skip mayo all together and save 50-100 calories. Add some zest with mustard or honey mustard instead.</span></p><p dir=""ltr""><span style=""color: rgb(0, 0, 0);""><b>Choose sweets carefully</b></span></p><p dir=""ltr""><span style=""color: #000000;background-color: #ffffff;"">Choose apples or a yogurt parfait instead of cookies if you're looking for a sweet ending to your meal.</span></p>",840616,30.31800079345703,-97.76100158691406,2017-06-26T21:59:31.000Z,2017-08-20T14:04:36.000Z,3.9633541291778065
44,44,Taco Cabana,521b95434a56d006cae2976a,,8620 BURNET RD STE 101,,Austin,TX,US,78757,15124582211.0,http://www.tacocabana.com/,,844824,30.368959426879886,-97.72795104980469,2017-06-26T21:59:59.000Z,2017-08-20T14:08:38.000Z,4.179630012261455
45,45,Torchy's Tacos,58224301ba7363682f0ef03d,,"5119 Burnet Road, Austin",,Austin,Texas,US,78756,15123820823.0,,,2387690,30.323341369628906,-97.7392349243164,2017-10-27T17:39:54.000Z,2017-10-27T17:39:58.000Z,4.28732053800974
